user_id,category,name,object_id,created_at,updated_at
13991889,Entertainment Website,By Lumia,1000657169970274,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Website,Series Online,1001280186567177,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Local Business,I Simpson Fan Page,100245522186,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Health/Beauty,Gillette Argentina,100400470028774,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Health/Beauty,L'Oréal Paris Argentina,100411693386061,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Network,ESPN Fans,100427670003361,2017-11-28 20:46:49,2017-11-28 20:46:49
13991889,TV Show,Smallville,10045457582,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Product/Service,iTunes,100484820802,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Product/Service,Queremos + música,100652246730022,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,Los Simsons,100675326670344,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Entertainment Website,musica.com,100818332595,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Education,Udemy,100858346620905,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,"Try, fail. Try again, fail again. FAIL BETTER.",100911716675497,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Artist,Rihanna,10092511675,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Company,CHANEL,10109514234,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Phone/Tablet,Accesorios para celulares Alta Córoba,1011844655542898,2018-02-05 17:21:40,2018-02-05 17:21:40
13991889,Interest,Phineas y Ferb (banda sonora),101217053321278,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Musician/Band,Joda!,101277837171,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Home,Hora de Aventura,101304106596021,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Food & Beverage Company,Lay's,10139643057,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,German Garmendia,101445463323365,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,"¿Te caiste?...no wey, me gusta ver el suelo de cerca",10150107368435282,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,"Odio que mi mama me diga: ""No soy adivina!""",10150128050705305,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Entertainment Website,WE ARE CHUSMAS,10150130014050198,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Musician/Band,Hatsune Miku,10150149727825637,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Entertainment Website,Meme Adictos,101505209942575,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Electronics,Motorola,101556936588074,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Artist,Zaira Nara,101726000635,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Musician/Band,Damas Gratis ?,101730879869266,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Performance & Event Venue,Skatepark of Tampa,10183381196,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,Dr. Seuss' The Lorax,101870999859894,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Blogger,Sr Gato,101887799878849,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,Porque el 99.9% de las páginas no hablan para lo que fueron hechas XD,101925356604674,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,"Stadium, Arena & Sports Venue",Instituto Atlético Central Córdoba,102010886518849,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,"Te Caistes De La Bicicleta ,no Pendeho Asi Me Vajo Yo",102050223256334,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Sports Event,X Games,102055561963,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Website,Metallica,10212595263,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie Theater,Volver Al Futuro,102168569824310,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,Los Simpsons,102179269823763,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Community,Chistes,102208213171742,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,Scream 4,102299653148474,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,El Primero Te Debe (pagina Oficial),102329166578678,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Teens & Kids Website,Los chistes de Fuckencio,102345609861330,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,Feel like a punk,102397783191273,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Company,Havanna Argentina,102577586449702,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Entertainment Website,"Por los que se acuerdan de algo, y se rien xD solos xD",102589169885544,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,El Hombre Araña 3,102753583100797,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Entertainment Website,De que planeta vienes? Subnormal,102759236497792,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,Dragon ball z,102768683209964,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Brand/Company Type,Play Station,102905526418583,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,tapion,102920676480749,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Professional Service,Reparación De PC,102979313184129,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Manga,103091413063976,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Food,Asado,103097863063161,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV & Movies,Final Destination 2,103103959729573,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TypeAhead,Portugués brasileño,103105519730258,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Counter-Strike: Source,103106466396480,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,"Típico: ""desde el lunes me pongo a dieta""",103114106433424,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Media,Romeo and Juliet,103117373062215,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,WTF? (OK Go song),103120689728084,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,Harry Potter y la cámara secreta (película),103125056394688,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,Freddy vs. Jason,103126863060322,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV & Movies,Resident Evil: Extinction,103127326394260,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,Zeke & Luther,103137286392504,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Video Game,Club Penguin,103144713059514,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,Troll Emoticons,103178049784956,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Company,El Amigo,103211436399848,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Entertainment Website,Oppa Gangnam Style,103382609814421,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Entertainment Website,N I K E,103406139694443,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,College & University,Gran Hermano,103496387381,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV Show,Los Hechiceros de Waverly Place,103503555313,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV Show,Padre de Familia Online Latino,103520026462619,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV Show,Cha Cha Cha,10365737426,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Interest,Nachos,103719383000174,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Non-Governmental Organization (NGO),Ejército de unicornios retrasados,103735046457786,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,31 minutos,103738889665306,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Games/Toys,iPod,103744939664150,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Musica,103745056330256,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Website,Club penguin,103757372996738,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Musician/Band,Lady Gaga,10376464573,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,Ronaldinho,103768392995310,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Organization,DC Shoes,103774096327644,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Personal Blog,??? TE AMOOOOOOOOOOO ???,103804876333687,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Music,Reguetón,103809549658498,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Computadora,103829386322254,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV,Cámara web,103975059640289,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Food & Beverage,Redbull,103979292971197,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TypeAhead,Wifi,103982359637291,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,Hitman,103987119637684,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,The Matrix,103988386305460,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV & Movies,American Pie 2,103992136305449,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Sport,Fútbol,103998839637434,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,Marcelo Hugo Tinelli,104019400023,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Sports,Football,104019549633137,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Company,Dakar Rally,104027932989856,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public & Government Service,Amanecer,104032719634039,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,Combate Space,104036326303269,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Interest,Casados con hijos (Argentina),104037189632584,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV Show,Total Drama Island,104038339631962,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TypeAhead,Hockey,104044816297627,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Video Game,PlayStation 3,104046982965017,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Video Game,Grand Theft Auto IV,104048226298711,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Media,Amistad,104060839629037,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Miley Cyrus,104061006295771,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Sport,Skatepark,104061642963155,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Casados con Hijos,104064049629281,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV & Movies,Toy Story 2,104066126296834,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,The Big Bang Theory,104072652962475,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV & Movies,Los Pitufos,104072872962204,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Community,BASTA! VOY A HACER LA TAREA!!!AVERRR.. UY NO LO ENTIENDO... YA FUE...!,104083342957623,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Tony Hawk's Pro Skater,104095519625529,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,App Page,OLX Argentina,104139346293661,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,Mother of anonymous,104210833081251,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Network,ESPN,104266592953439,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Company,Ray-Ban,104278256274783,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Athlete,Diego Maradona,104346839616674,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,Ridiculosness,104449489683777,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Community,Pero que clase de mierda es esta?,104456216341030,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Local Service,Disney Channel,104507152933747,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Personal Blog,"-te caiste we ?,- no pendejo el piso me dijo VEN Y DAME UN BESO",104604309654284,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Fictional Character,Mother Of naruto,104706622952215,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Record Label,Walt Disney Records,104788928960,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,Heberon,104847576293082,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Fictional Character,A que Goku tiene mas fans que Justin bieber,104854386217534,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie,Hotel Transylvania - AR,104881302978519,2018-03-02 00:18:23,2018-03-02 00:18:23
13991889,Movie,Toy Story,10498014129,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Motivational Speaker,te caiste??  NOOO queria besar piso!!!!,105026559538406,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Movie Character,Piglet,105047819533982,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Games/Toys,Pet Society,105208853802,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,Te caiste? No wey me le antoje a alguien xD,105288172892234,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,Ben 10,105310924507,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Book Series,DC Comics Salvat Argentina,1054125161321395,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Public Figure,Yo también le he hecho de Cupido para ayudar a unos amigos! :3,105448522875844,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV Show,El Chavo del Ocho (serie de televisión),105456749487721,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV & Movies,Scary Movie 3,105474822820828,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV,Justo a tiempo,105481086152419,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Games/Toys,iPod,105520766147092,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Lawyer,"No es orgullo, me canse de ser idiota",105526159528253,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Corporación Umbrella,105546956144680,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Just For Fun,Skateboarding,105564129477738,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Kitchen/Cooking,Pizza,105567999476390,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Interest,Intoxicados,105580386142029,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Home,Sad but True,105596469473973,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Sport,Dinero,105597766139888,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Community,Miley Cyrus <3,105602599474094,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Author,Fidel Nadal,105602886139617,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV & Movies,Good Luck Charlie,105626976138504,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,TV & Movies,Resident Evil: Apocalypse,105647116134590,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Sport,Tennis,105650876136555,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Athlete,Paintball,105689989464289,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Political Ideology,Facepalm,105698599463516,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,TV,"Ed, Edd n Eddy",105709666129833,2017-07-11 22:01:21,2017-07-11 22:01:21
13991889,Company,BlackBerry,105715919463383,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Media,Jugar,105760696131171,2017-08-16 04:59:07,2017-08-16 04:59:07
13991889,Brand,Poker,105799692785992,2017-08-16 04:59:07,2017-08-16 04:59:07
